ProductID,ProductName,Category,Brand,UnitPrice,CostPrice,VendorID,ProductStatus,LaunchDate,SupplierCategory,WeightVolume
995,Starbucks Olive Oil,Grocery,Starbucks,14.82,7.6,134.0,Active,2024-03-11,International,0.54
996,Swiffer Dish Soap,Household,Swiffer,13.07,8.51,289.0,Active,2023-03-11,Local,3.66
997,Anker Wireless Keyboard,Electronics,Anker,239.63,152.09,172.0,Discontinued,2022-06-18,Local,1.85
998,Swiffer Air Freshener,Household,Swiffer,9.65,6.52,12.0,Active,2023-03-20,Local,3.63
999,Clorox Heavy-Duty Trash Bags,Household,Clorox,11.31,8.37,192.0,Active,2023-11-21,Local,0.68
1000,LEGO Remote Drone,Toys,LEGO,50.78,30.86,397.0,Active,2024-01-02,Local,0.74
1001,Fitbit Electric Toothbrush,Health & Wellness,Fitbit,97.05,68.87,483.0,Discontinued,2023-12-21,Local,0.5
1002,Aveeno Face Wash,Beauty,Aveeno,73.07,59.71,159.0,Active,2023-01-11,Local,0.26
1003,Samsung Headphones,Electronics,Samsung,116.37,66.19,453.0,Active,2022-11-17,Local,4.3
1004,Levi's Wool Scarf,Apparel,Levi's,40.04,33.56,285.0,Active,2023-02-20,Local,0.58
1005,Mattel Robot Pet,Toys,Mattel,48.49,41.95,109.0,Active,2021-06-03,International,2.21
1006,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,80.71,44.67,479.0,Active,2024-08-31,International,8.29
1007,HarperCollins Historical Fiction,Books,HarperCollins,26.02,18.09,178.0,Active,2021-12-02,Local,0.46
1008,All-Clad High-Speed Blender,Home Goods,All-Clad,166.58,116.7,175.0,Active,2023-01-15,Local,6.57
1009,IKEA Platform Bed,Furniture,IKEA,224.27,116.1,97.0,Active,2024-07-23,Local,44.57
1010,HydroFlask Camping Tent,Sports & Outdoors,HydroFlask,74.87,57.66,199.0,Active,2022-10-22,Local,9.57
1011,Vitamix Handheld Steamer,Home Goods,Vitamix,282.47,153.26,428.0,Active,2024-05-08,Local,11.26
1012,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,53.15,38.79,66.0,Active,2024-01-04,Local,5.12
1013,HydroFlask Portable Hammock,Sports & Outdoors,HydroFlask,78.02,62.17,133.0,Active,2021-04-17,International,9.13
1014,L'Oréal Lip Balm,Beauty,L'Oréal,56.28,40.18,433.0,Active,2023-10-01,International,0.49
1015,Yeti Bicycle Helmet,Sports & Outdoors,Yeti,39.0,24.76,4.0,Discontinued,2022-05-25,Local,2.38
1016,Tide Kitchen Cleaner,Household,Tide,6.21,3.2,145.0,Active,2020-12-26,Local,0.73
1017,Ashley Furniture Bookshelf,Furniture,Ashley Furniture,327.09,251.86,173.0,Active,2021-11-10,Local,34.05
1018,L'Oréal Lip Balm,Beauty,L'Oréal,11.14,6.9,167.0,Active,2023-05-17,Local,0.39
1019,HydroFlask Hiking Poles,Sports & Outdoors,HydroFlask,55.67,29.94,274.0,Active,2023-07-22,International,4.6
1020,L'Oréal Conditioning Shampoo,Beauty,L'Oréal,54.78,47.52,125.0,Discontinued,2021-04-12,International,0.43
1021,Clorox Laundry Pods,Household,Clorox,6.91,3.56,191.0,Active,2021-05-02,International,4.16
1022,Yeti Camping Tent,Sports & Outdoors,Yeti,196.55,124.83,41.0,Active,2022-01-14,Local,4.31
1023,Fitbit Smart Scale,Health & Wellness,Fitbit,70.5,37.49,453.0,Discontinued,2021-09-27,International,2.4
1024,Optimum Nutrition Digital Thermometer,Health & Wellness,Optimum Nutrition,67.32,56.66,277.0,Active,2024-02-15,International,1.19
1025,Starbucks Olive Oil,Grocery,Starbucks,17.37,14.09,353.0,Active,2022-04-27,International,1.29
1026,Ashley Furniture Wooden Bed Frame,Furniture,Ashley Furniture,345.41,201.32,209.0,Active,2021-04-26,International,34.73
1027,HarperCollins Historical Fiction,Books,HarperCollins,12.91,6.55,116.0,Active,2023-04-12,Local,0.5
1028,Swiffer Dish Soap,Household,Swiffer,15.52,9.8,305.0,Active,2023-04-06,International,0.56
1029,Neutrogena Sunscreen,Beauty,Neutrogena,63.47,43.46,78.0,Active,2022-04-02,Local,0.38
1030,Optimum Nutrition Protein Powder,Health & Wellness,Optimum Nutrition,17.74,12.92,437.0,Active,2021-01-19,Local,2.96
1031,Bertolli Olive Oil,Grocery,Bertolli,49.32,30.66,190.0,Active,2023-12-05,Local,1.04
1032,Penguin Random House Children's Picture Book,Books,Penguin Random House,28.73,19.32,290.0,Discontinued,2023-10-29,Local,0.98
1033,Clorox Heavy-Duty Trash Bags,Household,Clorox,14.38,7.95,276.0,Active,2022-05-12,International,0.94
1034,Califia Farms Granola Bars,Grocery,Califia Farms,30.68,25.95,92.0,Active,2023-10-01,International,1.96
1035,Columbia Portable Grill,Sports & Outdoors,Columbia,156.47,134.59,215.0,Active,2023-07-12,International,6.49
1036,Mattel Action Figure Set,Toys,Mattel,60.26,50.84,116.0,Active,2024-04-04,Local,2.53
1037,All-Clad High-Speed Blender,Home Goods,All-Clad,178.02,126.94,2.0,Active,2022-07-27,Local,3.41
1038,Yeti Bicycle Helmet,Sports & Outdoors,Yeti,139.29,92.95,499.0,Active,2022-09-14,Local,2.63
1039,Penguin Random House Bestseller Novel,Books,Penguin Random House,27.99,18.57,375.0,Active,2023-01-29,International,0.42
1040,IKEA Two-Seat Sofa,Furniture,IKEA,956.66,762.64,12.0,Active,2024-03-23,International,59.69
1041,Vitamix Cordless Vacuum,Home Goods,Vitamix,166.55,99.22,448.0,Active,2024-02-20,International,3.8
1042,Renpho Vitamin Gummies,Health & Wellness,Renpho,91.03,66.55,106.0,Active,2021-02-14,International,1.39
1043,Vitamix Microfiber Sheets,Home Goods,Vitamix,215.08,176.68,57.0,Active,2024-08-21,International,13.72
1044,Swiffer Floor Mop,Household,Swiffer,29.06,23.23,4.0,Active,2023-04-16,Local,2.84
1045,HydroFlask Portable Hammock,Sports & Outdoors,HydroFlask,162.03,97.87,491.0,Active,2023-07-16,Local,7.88
1046,Dell Smart Mouse,Electronics,Dell,266.36,139.55,372.0,Active,2024-02-25,International,3.65
1047,L'Oréal Cleansing Balm,Beauty,L'Oréal,56.58,42.53,262.0,Active,2023-12-07,International,0.14
1048,Penguin Random House Children's Book,Books,Penguin Random House,31.66,21.06,188.0,Active,2022-05-05,International,0.86
1049,Renpho Resistance Bands,Health & Wellness,Renpho,43.05,22.8,356.0,Active,2024-08-15,Local,0.81
1050,Neutrogena Waterproof Mascara,Beauty,Neutrogena,54.8,44.66,170.0,Active,2024-01-19,Local,0.34
1051,Dyson Cordless Blender,Home Goods,Dyson,136.72,116.49,114.0,Active,2022-09-23,International,5.29
1052,Dyson Cordless Vacuum,Home Goods,Dyson,264.54,207.73,244.0,Active,2022-01-15,Local,12.27
1053,Dyson Cordless Vacuum,Home Goods,Dyson,138.16,83.3,197.0,Active,2021-11-19,International,9.17
1054,Penguin Random House Sci-Fi Paperback,Books,Penguin Random House,17.78,12.51,370.0,Active,2022-12-09,Local,0.63
1055,CeraVe Waterproof Mascara,Beauty,CeraVe,48.16,30.13,257.0,Active,2021-04-09,International,0.29
1056,Hasbro Classic Board Game,Toys,Hasbro,29.91,19.5,460.0,Active,2024-02-28,Local,0.91
1057,Califia Farms Spicy Salsa,Grocery,Califia Farms,17.52,13.87,399.0,Active,2023-11-26,Local,1.1
1058,IKEA Dining Table,Furniture,IKEA,855.98,708.37,434.0,Active,2024-04-29,International,76.72
1059,IKEA Sectional Sofa,Furniture,IKEA,458.64,403.98,51.0,Active,2023-10-19,Local,96.55
1060,Nike Cargo Pants,Apparel,Nike,78.06,46.77,268.0,Active,2020-12-07,International,1.07
1061,Califia Farms Artisanal Bread,Grocery,Califia Farms,36.03,20.57,234.0,Discontinued,2023-04-03,Local,0.7
1062,Bertolli Smoked Salmon,Grocery,Bertolli,42.38,36.55,33.0,Active,2024-02-05,Local,0.57
1063,HarperCollins Bestseller Novel,Books,HarperCollins,23.93,20.4,275.0,Active,2020-10-24,International,0.35
1064,Patagonia Rain Jacket,Apparel,Patagonia,30.84,16.65,102.0,Active,2024-06-19,Local,0.52
1065,HarperCollins Historical Fiction,Books,HarperCollins,35.83,28.23,58.0,Active,2021-05-19,International,0.71
1066,Clorox Fabric Softener,Household,Clorox,11.29,8.36,209.0,Active,2022-07-29,Local,2.78
1067,Fitbit Electric Toothbrush,Health & Wellness,Fitbit,40.47,28.85,445.0,Active,2024-09-19,International,1.56
1068,Clorox Floor Mop,Household,Clorox,29.43,16.86,485.0,Active,2022-06-18,International,2.79
1069,All-Clad Handheld Steamer,Home Goods,All-Clad,54.26,41.74,222.0,Active,2024-09-24,International,5.79
1070,LEGO Plush Toy,Toys,LEGO,31.46,25.33,56.0,Active,2024-05-21,Local,1.16
1071,Clorox Air Freshener,Household,Clorox,22.12,16.45,475.0,Active,2024-04-11,Local,1.2
1072,All-Clad Air Fryer,Home Goods,All-Clad,255.75,161.19,81.0,Active,2021-12-16,Local,9.33
1073,Renpho Smart Jump Rope,Health & Wellness,Renpho,94.29,82.38,242.0,Active,2024-03-31,Local,0.99
1074,L'Oréal Sunscreen,Beauty,L'Oréal,30.02,19.74,289.0,Active,2024-04-03,International,0.26
1075,CeraVe Cleansing Balm,Beauty,CeraVe,73.37,44.73,393.0,Active,2021-02-14,Local,0.36
1076,Optimum Nutrition Vitamin Gummies,Health & Wellness,Optimum Nutrition,17.01,13.89,219.0,Active,2022-03-11,Local,0.68
1077,HarperCollins Historical Fiction,Books,HarperCollins,35.69,18.91,55.0,Active,2021-01-29,International,0.96
1078,Clorox Kitchen Cleaner,Household,Clorox,24.53,19.01,200.0,Discontinued,2023-05-29,Local,1.76
1079,HarperCollins Cookbook,Books,HarperCollins,11.78,8.9,29.0,Active,2023-05-07,Local,0.95
1080,Clorox Floor Cleaner,Household,Clorox,27.02,17.02,38.0,Active,2020-12-15,Local,1.18
1081,HarperCollins Fantasy Series,Books,HarperCollins,27.22,14.57,288.0,Active,2023-04-03,Local,0.83
1082,Mattel Action Figure,Toys,Mattel,84.47,42.97,354.0,Active,2023-08-27,Local,2.42
1083,L'Oréal Cleansing Balm,Beauty,L'Oréal,58.57,33.6,110.0,Active,2023-10-09,Local,0.23
1084,Fitbit Massage Gun,Health & Wellness,Fitbit,78.55,43.68,12.0,Active,2022-06-20,Local,2.44
1085,LEGO Action Figure,Toys,LEGO,92.6,60.13,263.0,Active,2021-02-11,International,2.89
1086,Hasbro Robot Pet,Toys,Hasbro,39.02,29.41,171.0,Active,2021-02-17,Local,2.93
1087,LEGO Classic Board Game,Toys,LEGO,82.88,69.67,434.0,Active,2021-08-08,Local,2.06
1088,Patagonia Running Shorts,Apparel,Patagonia,126.31,85.96,239.0,Active,2021-01-22,International,1.01
1089,Dyson Ceramic Pan Set,Home Goods,Dyson,242.83,172.67,233.0,Active,2023-02-15,International,7.05
1090,Yeti Hiking Poles,Sports & Outdoors,Yeti,76.42,63.53,320.0,Active,2022-10-29,Local,4.56
1091,Bertolli Organic Coffee,Grocery,Bertolli,35.35,25.2,168.0,Active,2022-07-13,Local,1.68
1092,Penguin Random House Fiction Novel,Books,Penguin Random House,15.67,9.13,76.0,Active,2020-10-12,Local,0.72
1093,Dyson Toaster Oven,Home Goods,Dyson,158.95,100.29,36.0,Active,2022-02-14,Local,3.92
1094,Vitamix Stand Mixer,Home Goods,Vitamix,396.67,346.9,120.0,Active,2021-03-26,Local,2.92
1095,Patagonia Polo Shirt,Apparel,Patagonia,23.31,18.59,445.0,Active,2024-03-10,Local,0.73
1096,Califia Farms Artisanal Bread,Grocery,Califia Farms,39.69,32.78,303.0,Active,2023-07-11,Local,1.84
1097,LEGO Action Figure,Toys,LEGO,28.85,15.81,108.0,Active,2022-08-29,International,2.32
1098,HydroFlask Insulated Water Bottle,Sports & Outdoors,HydroFlask,61.81,50.68,47.0,Active,2021-08-31,Local,1.56
1099,LogiTech 4K Monitor,Electronics,LogiTech,221.01,145.89,216.0,Active,2021-02-08,Local,4.73
1100,Yeti Hiking Poles,Sports & Outdoors,Yeti,77.62,41.43,360.0,Active,2023-12-22,Local,4.98
1101,Ashley Furniture Wooden Bed Frame,Furniture,Ashley Furniture,140.83,84.44,434.0,Active,2021-02-28,Local,24.02
1102,LogiTech Wireless Keyboard,Electronics,LogiTech,318.29,269.44,108.0,Active,2022-03-22,Local,2.13
1103,HydroFlask Water-Resistant Backpack,Sports & Outdoors,HydroFlask,55.56,49.23,266.0,Active,2021-12-12,International,2.23
1104,All-Clad Ceramic Pan Set,Home Goods,All-Clad,214.1,141.62,157.0,Active,2022-04-13,International,9.71
1105,Sony Headphones,Electronics,Sony,62.82,32.27,241.0,Active,2024-01-02,International,0.33
1106,Penguin Random House Bestseller Novel,Books,Penguin Random House,14.75,9.43,8.0,Active,2024-03-31,Local,0.35
1107,Tide Floor Mop,Household,Tide,26.4,17.85,275.0,Active,2023-04-26,International,0.5
1108,Tide Floor Mop,Household,Tide,8.2,5.87,337.0,Discontinued,2023-06-17,International,0.93
1109,Penguin Random House Cookbook,Books,Penguin Random House,13.77,7.6,264.0,Discontinued,2021-01-08,Local,0.36
1110,Columbia Insulated Water Bottle,Sports & Outdoors,Columbia,180.21,108.11,54.0,Active,2023-01-01,International,3.36
1111,Ashley Furniture Office Desk,Furniture,Ashley Furniture,783.9,494.78,68.0,Active,2023-03-11,Local,76.28
1112,Yeti Soft Cooler,Sports & Outdoors,Yeti,33.4,29.79,102.0,Active,2021-05-28,International,8.44
1113,Vitamix Smart Toaster,Home Goods,Vitamix,149.34,103.39,293.0,Active,2022-02-26,Local,13.17
1114,Columbia Portable Hammock,Sports & Outdoors,Columbia,198.72,148.75,233.0,Active,2021-08-08,Local,3.15
1115,Neutrogena Facial Moisturizer,Beauty,Neutrogena,74.78,45.03,96.0,Active,2023-09-29,Local,0.32
1116,Ashley Furniture Platform Bed,Furniture,Ashley Furniture,786.94,413.34,135.0,Active,2024-06-05,International,96.83
1117,Levi's Hiking Boots,Apparel,Levi's,146.76,79.9,425.0,Active,2023-03-20,Local,1.32
1118,Tide Fabric Softener,Household,Tide,18.83,10.04,482.0,Active,2022-07-09,Local,2.29
1119,Califia Farms Olive Oil,Grocery,Califia Farms,42.8,34.68,114.0,Active,2021-08-14,International,1.15
1120,Penguin Random House Sci-Fi Paperback,Books,Penguin Random House,34.01,24.34,186.0,Active,2024-05-02,International,0.42
1121,Levi's Graphic T-Shirt,Apparel,Levi's,102.54,76.63,440.0,Active,2021-04-23,International,0.31
1122,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,73.72,65.44,492.0,Active,2021-03-29,Local,5.46
1123,Tide Glass Cleaner,Household,Tide,13.05,11.42,370.0,Active,2023-09-02,Local,3.0
1124,Bertolli Olive Oil,Grocery,Bertolli,32.59,17.17,492.0,Active,2022-02-26,Local,1.07
1125,Starbucks Smoked Salmon,Grocery,Starbucks,40.38,26.96,331.0,Active,2022-06-20,Local,0.83
1126,Renpho Bathroom Scale,Health & Wellness,Renpho,90.87,71.82,64.0,Active,2023-11-30,International,0.7
1127,Ashley Furniture Media Console,Furniture,Ashley Furniture,784.53,592.09,6.0,Active,2021-09-28,Local,79.45
1128,Clorox Dish Soap,Household,Clorox,21.51,17.83,153.0,Active,2023-04-30,International,1.19
1129,Renpho Digital Thermometer,Health & Wellness,Renpho,47.43,28.56,457.0,Active,2021-09-28,Local,0.59
1130,Renpho Electric Toothbrush,Health & Wellness,Renpho,59.44,53.44,46.0,Active,2023-02-26,Local,1.15
1131,Swiffer Glass Cleaner,Household,Swiffer,29.08,15.2,216.0,Active,2023-08-20,International,4.29
1132,Fitbit Digital Thermometer,Health & Wellness,Fitbit,58.17,44.6,215.0,Active,2021-11-21,Local,0.14
1133,Bertolli Spaghetti Sauce,Grocery,Bertolli,27.27,18.37,303.0,Active,2024-07-07,International,1.69
1134,Mattel Robot Pet,Toys,Mattel,86.18,64.0,193.0,Active,2020-11-09,International,0.41
1135,Penguin Random House Historical Fiction,Books,Penguin Random House,27.27,24.18,61.0,Active,2024-02-20,Local,0.8
1136,Columbia Portable Hammock,Sports & Outdoors,Columbia,150.7,96.29,21.0,Active,2024-04-02,International,5.95
1137,Dell Wireless Keyboard,Electronics,Dell,415.92,331.8,322.0,Active,2021-07-28,International,1.16
1138,Samsung Gaming Laptop,Electronics,Samsung,475.68,293.45,51.0,Active,2023-03-06,Local,2.34
1139,Neutrogena Cleansing Balm,Beauty,Neutrogena,32.9,19.72,495.0,Active,2021-07-03,Local,0.28
1140,All-Clad Cordless Vacuum,Home Goods,All-Clad,236.64,170.12,443.0,Active,2022-04-26,Local,5.88
1141,Clorox Glass Cleaner,Household,Clorox,13.34,9.54,316.0,Active,2023-05-03,International,1.92
1142,Nike Down Vest,Apparel,Nike,103.13,77.22,161.0,Active,2023-11-20,International,0.38
1143,Tide Laundry Pods,Household,Tide,13.43,11.53,225.0,Active,2023-12-04,International,1.95
1144,Bertolli Greek Yogurt,Grocery,Bertolli,18.97,14.8,260.0,Active,2021-09-15,International,1.17
1145,Penguin Random House Sci-Fi Paperback,Books,Penguin Random House,15.96,12.52,47.0,Discontinued,2022-04-17,International,0.9
1146,Neutrogena Cleansing Balm,Beauty,Neutrogena,35.79,23.41,472.0,Active,2021-09-18,International,0.45
1147,Penguin Random House Fantasy Series,Books,Penguin Random House,19.72,13.35,116.0,Active,2023-04-21,Local,0.77
1148,Dell Bluetooth Earbuds,Electronics,Dell,151.01,134.9,356.0,Active,2021-01-12,Local,3.27
1149,All-Clad Water Filter,Home Goods,All-Clad,139.81,71.07,494.0,Active,2024-04-21,International,6.8
1150,Penguin Random House Self-Help Guide,Books,Penguin Random House,22.37,15.83,435.0,Active,2020-10-18,Local,0.93
1151,Fitbit Vitamin Gummies,Health & Wellness,Fitbit,82.73,67.95,187.0,Active,2022-03-12,Local,2.71
1152,Neutrogena Lip Balm,Beauty,Neutrogena,15.01,8.31,355.0,Active,2022-01-06,International,0.2
1153,Penguin Random House Historical Fiction,Books,Penguin Random House,12.9,10.5,470.0,Active,2022-04-19,Local,0.52
1154,Bertolli Spicy Salsa,Grocery,Bertolli,20.68,15.68,360.0,Active,2024-02-08,International,1.04
1155,Dell Speaker,Electronics,Dell,328.46,241.89,255.0,Active,2022-06-07,International,0.21
1156,Mattel Building Blocks,Toys,Mattel,19.89,13.74,178.0,Active,2022-12-08,Local,1.26
1157,HarperCollins Sci-Fi Paperback,Books,HarperCollins,38.42,19.63,373.0,Active,2021-06-10,Local,0.84
1158,HydroFlask Portable Hammock,Sports & Outdoors,HydroFlask,140.82,100.74,159.0,Active,2022-08-20,Local,5.91
1159,HydroFlask Portable Grill,Sports & Outdoors,HydroFlask,159.1,116.9,349.0,Active,2024-09-12,International,1.0
1160,Penguin Random House Children's Book,Books,Penguin Random House,33.24,24.78,37.0,Active,2021-01-15,International,0.81
1161,Penguin Random House Self-Help Guide,Books,Penguin Random House,35.07,26.64,16.0,Active,2023-02-06,Local,0.36
1162,HarperCollins Biography,Books,HarperCollins,34.15,26.59,196.0,Active,2020-10-21,Local,0.37
1163,Dyson Handheld Steamer,Home Goods,Dyson,189.23,132.44,130.0,Active,2021-08-12,Local,4.17
1164,IKEA Sectional Sofa,Furniture,IKEA,405.75,218.14,385.0,Active,2024-06-09,International,15.48
1165,Samsung Gaming Laptop,Electronics,Samsung,217.92,109.11,87.0,Discontinued,2024-07-18,Local,1.7
1166,Apple Speaker,Electronics,Apple,457.32,297.23,289.0,Active,2022-05-05,Local,3.22
1167,Dyson Cordless Vacuum,Home Goods,Dyson,110.8,59.7,177.0,Active,2021-11-23,Local,6.24
1168,Swiffer Disinfectant Wipes,Household,Swiffer,26.15,14.93,396.0,Active,2023-08-08,International,0.64
1169,LEGO Remote Drone,Toys,LEGO,83.61,73.08,160.0,Active,2023-10-26,International,1.89
1170,Patagonia Running Jacket,Apparel,Patagonia,45.11,40.55,80.0,Discontinued,2022-06-11,International,1.4
1171,Columbia Insulated Water Bottle,Sports & Outdoors,Columbia,190.2,137.28,343.0,Active,2022-05-11,Local,2.77
1172,Starbucks Artisanal Bread,Grocery,Starbucks,6.87,5.95,31.0,Discontinued,2023-04-24,International,1.84
1173,Penguin Random House Children's Picture Book,Books,Penguin Random House,35.43,27.12,47.0,Active,2022-11-25,Local,0.7
1174,Hasbro Puzzle Set,Toys,Hasbro,79.34,46.05,330.0,Active,2021-05-12,Local,0.83
1175,Columbia Hiking Poles,Sports & Outdoors,Columbia,90.99,46.36,252.0,Active,2021-01-31,Local,6.29
1176,Tide Kitchen Cleaner,Household,Tide,24.27,12.67,358.0,Active,2021-01-24,Local,0.9
1177,Penguin Random House Biography,Books,Penguin Random House,29.23,15.18,379.0,Active,2024-06-07,International,0.57
1178,LEGO Action Figure,Toys,LEGO,85.02,72.22,351.0,Active,2024-08-24,Local,0.78
1179,IKEA Two-Seat Sofa,Furniture,IKEA,919.6,627.99,51.0,Active,2021-05-16,Local,38.83
1180,Clorox Glass Cleaner,Household,Clorox,19.28,9.76,314.0,Discontinued,2022-01-21,Local,3.6
1181,Anker External SSD,Electronics,Anker,346.82,288.74,469.0,Discontinued,2023-02-04,International,4.15
1182,HydroFlask Bicycle Helmet,Sports & Outdoors,HydroFlask,52.29,31.29,307.0,Active,2023-10-21,International,4.52
1183,Ashley Furniture Accent Chair,Furniture,Ashley Furniture,284.39,216.52,450.0,Discontinued,2023-05-08,Local,10.92
1184,Columbia Sleeping Bag,Sports & Outdoors,Columbia,172.46,142.57,98.0,Active,2023-04-28,International,6.45
1185,Samsung Mesh Router,Electronics,Samsung,395.21,302.41,66.0,Active,2021-12-28,International,0.66
1186,Clorox Air Freshener,Household,Clorox,9.58,5.43,168.0,Active,2022-07-02,International,3.72
1187,Fitbit Vitamin Gummies,Health & Wellness,Fitbit,39.35,28.65,439.0,Active,2024-07-24,Local,2.49
1188,Patagonia Polo Shirt,Apparel,Patagonia,46.1,41.41,266.0,Active,2021-09-14,Local,0.42
1189,All-Clad Stand Mixer,Home Goods,All-Clad,312.14,164.49,413.0,Active,2021-09-23,Local,11.34
1190,Penguin Random House Historical Fiction,Books,Penguin Random House,29.89,24.11,258.0,Active,2024-06-12,Local,0.52
1191,Anker Smart Mouse,Electronics,Anker,203.61,122.23,487.0,Active,2021-03-19,Local,4.52
1192,Columbia Insulated Water Bottle,Sports & Outdoors,Columbia,51.79,36.37,150.0,Active,2023-03-14,International,3.69
1193,Apple External SSD,Electronics,Apple,248.24,148.52,432.0,Active,2020-12-20,Local,0.8
1194,LogiTech External SSD,Electronics,LogiTech,358.14,253.28,210.0,Active,2023-06-01,International,3.65
1195,Aveeno Sunscreen,Beauty,Aveeno,19.33,14.96,54.0,Active,2023-05-20,Local,0.12
1196,Penguin Random House Bestseller Novel,Books,Penguin Random House,35.71,26.83,391.0,Active,2021-06-14,Local,0.75
1197,HarperCollins Fantasy Series,Books,HarperCollins,18.47,12.09,316.0,Discontinued,2020-10-19,Local,0.64
1198,L'Oréal Waterproof Mascara,Beauty,L'Oréal,41.14,23.09,461.0,Active,2021-04-19,Local,0.16
1199,Columbia Sleeping Bag,Sports & Outdoors,Columbia,179.34,142.76,189.0,Active,2020-10-17,Local,0.9
1200,LEGO Puzzle Set,Toys,LEGO,98.94,82.72,65.0,Active,2022-09-26,International,1.44
1201,Swiffer Fabric Softener,Household,Swiffer,16.31,10.69,488.0,Active,2022-02-19,Local,2.29
1202,Califia Farms Organic Coffee,Grocery,Califia Farms,14.76,10.74,98.0,Discontinued,2022-10-26,International,1.61
1203,Swiffer Laundry Pods,Household,Swiffer,26.56,17.62,406.0,Active,2024-01-15,Local,1.14
1204,Mattel Classic Board Game,Toys,Mattel,53.45,44.53,464.0,Active,2021-10-14,International,0.44
1205,CeraVe Sunscreen,Beauty,CeraVe,52.88,37.39,480.0,Active,2022-03-28,Local,0.38
1206,Penguin Random House Children's Book,Books,Penguin Random House,18.2,14.05,382.0,Active,2023-10-01,International,0.7
1207,Vitamix Aromatherapy Diffuser,Home Goods,Vitamix,147.1,124.62,126.0,Active,2024-03-30,International,5.43
1208,Penguin Random House Biography,Books,Penguin Random House,30.29,15.94,403.0,Active,2023-09-06,International,0.91
1209,Adidas Hooded Sweatshirt,Apparel,Adidas,141.1,82.01,183.0,Active,2021-03-22,Local,1.28
1210,HarperCollins Children's Picture Book,Books,HarperCollins,27.5,18.66,425.0,Active,2024-05-07,Local,0.51
1211,All-Clad Stand Mixer,Home Goods,All-Clad,90.4,64.45,61.0,Active,2022-02-02,Local,8.73
1212,Fitbit Massage Gun,Health & Wellness,Fitbit,87.08,77.54,128.0,Active,2022-06-20,Local,1.39
1213,Vitamix Stand Mixer,Home Goods,Vitamix,204.94,116.44,245.0,Active,2022-11-05,International,12.45
1214,Penguin Random House Cookbook,Books,Penguin Random House,23.42,20.8,11.0,Discontinued,2021-10-20,Local,0.92
1215,Aveeno Body Lotion,Beauty,Aveeno,21.52,13.34,320.0,Active,2024-08-25,Local,0.5
1216,Ashley Furniture Office Desk,Furniture,Ashley Furniture,363.11,319.36,406.0,Active,2023-04-05,International,81.94
1217,HarperCollins Fiction Novel,Books,HarperCollins,39.75,33.41,187.0,Active,2022-09-25,Local,0.66
1218,Tide Dish Soap,Household,Tide,27.65,21.01,27.0,Active,2022-10-17,Local,4.98
1219,Sony HD Webcam,Electronics,Sony,387.5,295.54,389.0,Active,2020-12-20,Local,0.25
1220,Samsung USB-C Hub,Electronics,Samsung,308.14,200.99,155.0,Discontinued,2024-03-09,Local,0.28
1221,Fitbit Smart Jump Rope,Health & Wellness,Fitbit,46.89,38.51,188.0,Active,2021-06-01,International,1.28
1222,Vitamix Handheld Steamer,Home Goods,Vitamix,296.07,170.88,283.0,Active,2021-05-18,Local,7.3
1223,Adidas Running Shorts,Apparel,Adidas,131.99,71.99,459.0,Active,2023-11-04,International,0.25
1224,Vitamix Ceramic Pan Set,Home Goods,Vitamix,54.03,44.34,293.0,Active,2024-04-29,International,1.14
1225,Aveeno Facial Moisturizer,Beauty,Aveeno,20.16,17.87,321.0,Discontinued,2023-06-12,International,0.23
1226,Penguin Random House Cookbook,Books,Penguin Random House,11.68,6.77,72.0,Active,2021-03-18,Local,0.36
1227,Dell Bluetooth Earbuds,Electronics,Dell,406.22,237.27,120.0,Active,2023-09-18,Local,3.16
1228,Clorox Disinfectant Wipes,Household,Clorox,22.71,16.85,254.0,Active,2020-10-04,Local,3.54
1229,Clorox Heavy-Duty Trash Bags,Household,Clorox,17.69,10.09,41.0,Active,2024-03-08,Local,2.94
1230,Nike Graphic T-Shirt,Apparel,Nike,44.47,27.95,435.0,Discontinued,2020-10-18,Local,0.99
1231,Fitbit Foam Roller,Health & Wellness,Fitbit,50.04,30.73,328.0,Active,2020-12-07,International,2.23
1232,Samsung External SSD,Electronics,Samsung,450.75,270.75,350.0,Active,2022-03-16,Local,0.41
1233,HP Portable Power Bank,Electronics,HP,390.04,207.49,221.0,Active,2024-06-06,International,0.16
1234,IKEA Ergonomic Chair,Furniture,IKEA,386.56,334.97,395.0,Active,2021-06-19,International,71.04
1235,HarperCollins Bestseller Novel,Books,HarperCollins,31.81,21.64,164.0,Active,2024-08-04,Local,0.65
1236,CeraVe Sunscreen,Beauty,CeraVe,24.83,12.84,88.0,Active,2020-11-21,Local,0.28
1237,Tide Dish Soap,Household,Tide,16.3,12.96,73.0,Active,2023-12-18,International,4.43
1238,Yeti Bicycle Helmet,Sports & Outdoors,Yeti,51.14,25.86,188.0,Active,2023-08-10,International,2.14
1239,All-Clad Cordless Vacuum,Home Goods,All-Clad,65.09,44.84,201.0,Active,2023-05-16,Local,7.96
1240,Fitbit Bathroom Scale,Health & Wellness,Fitbit,38.6,26.81,98.0,Active,2021-08-25,Local,2.85
